Date,Time,long,lat,altit,press
2017-08-22 12:26:00,234.518634259259,-6.35510075,7.03917665,13217.62,178.64
2017-08-22 12:27:00,234.519328703704,-6.25935179,6.972837599999999,13216.31,178.64
2017-08-22 12:28:00,234.520023148148,-6.16365594,6.90645895,13215.47,178.62
2017-08-22 12:29:00,234.520717592593,-6.06755434,6.839806200000001,13214.84,178.62
2017-08-22 12:30:00,234.521412037037,-5.97201367,6.77348029,13215.78,178.64
2017-08-22 12:31:00,234.52210648148102,-5.87686565,6.70558978,13214.32,178.68
2017-08-22 12:32:00,234.52280092592602,-5.78159059,6.63668316,13215.52,178.64
2017-08-22 12:33:00,234.52349537037003,-5.68643571,6.56791358,13215.61,178.67
2017-08-22 12:34:00,234.52418981481497,-5.59119252,6.49905175,13217.53,178.64
2017-08-22 12:35:00,234.52488425925898,-5.49579863,6.430053099999999,13218.37,178.61
2017-08-22 12:36:00,234.52557870370399,-5.40048111,6.36109445,13215.91,178.64
2017-08-22 12:37:00,234.526273148148,-5.30607504,6.29272805,13216.22,178.6
2017-08-22 12:38:00,234.526967592593,-5.21243315,6.2248641,13212.51,178.66
2017-08-22 12:39:00,234.527662037037,-5.1190617,6.15714828,13212.51,178.64
2017-08-22 12:40:00,234.528356481481,-5.02545271,6.08928354,13210.53,178.69
2017-08-22 12:41:00,234.52905092592601,-4.93192302,6.02140079,13213.07,178.63
2017-08-22 12:42:00,234.52974537037002,-4.83823389,5.95338685,13211.92,178.64
2017-08-22 12:43:00,234.530439814815,-4.74498289,5.88566596,13209.71,178.66
2017-08-22 12:44:00,234.531134259259,-4.65197239,5.81809637,13210.87,178.61
2017-08-22 12:45:00,234.531828703704,-4.55855778,5.75018372,13210.81,178.64
2017-08-22 12:46:00,234.53252314814802,-4.46485732,5.68202809,13210.29,178.67
2017-08-22 12:47:00,234.533217592593,-4.37115466,5.61382803,13210.72,178.65
2017-08-22 12:48:00,234.533912037037,-4.27577146,5.54441262,13206.76,178.75
2017-08-22 12:49:00,234.534606481481,-4.17973143,5.47448218,13207.35,178.68
2017-08-22 12:50:00,234.535300925926,-4.08442152,5.40503638,13207.11,178.66
2017-08-22 12:51:00,234.53599537037002,-3.98955981,5.33587604,13206.46,178.67
