Time,long,lat,altit,press
227.685127314815,-19.95822452,26.43612728,1685.03,844.22
227.685821759259,-19.95980347,26.49975493,1684.39,844.27
227.686516203704,-19.96106992,26.56326845,1685.66,844.16
227.687210648148,-19.96266493,26.62658792,1685.23,844.15
227.687905092593,-19.96393823,26.68994327,1685.7,844.12
227.688599537037,-19.96554581,26.75329265,1685.69,844.13
227.689293981481,-19.96678044,26.81613256,1686.11,844.1
227.689988425926,-19.96839776,26.87897608,1685.22,844.19
227.69068287037,-19.96963308,26.94197615,1684.62,844.23
227.691377314815,-19.97128201,27.00471532,1686.6,844.04
227.692071759259,-19.97247963,27.0671577,1686.8,844.06
227.692766203704,-19.97361679,27.12927468,1751.63,837.71
227.693460648148,-19.91985234,27.13657006,2255.12,790.23
227.694155092593,-19.91592583,27.07133841,2337.65,782.7
227.694849537037,-19.917863,27.00502815,2337.99,782.63
227.695543981481,-19.91979611,26.93852439,2336.95,782.67
227.696238425926,-19.92158326,26.87208629,2336.08,782.71
227.69693287037,-19.92345683,26.80545456,2336.26,782.67
227.697627314815,-19.92538148,26.73868464,2334.81,782.77
227.698321759259,-19.92719732,26.67197294,2335.41,782.71
227.699016203704,-19.92898486,26.6057526,2336.41,782.64
227.699710648148,-19.9308381,26.53928731,2335.23,782.79
227.700405092593,-19.93276851,26.47253721,2335.63,782.76
227.701099537037,-19.93462569,26.40561023,2334.17,782.86
227.701793981481,-19.93643005,26.33833784,2334.61,782.81
227.702488425926,-19.93825667,26.27103778,2334.3,782.83
227.70318287037,-19.94018186,26.20380302,2333.9,782.85
227.703877314815,-19.94206811,26.13675416,2334.76,782.73
227.704571759259,-19.94388228,26.06946047,2154.86,799.28
227.705266203704,-19.94568047,26.00220268,2008.29,812.98
227.705960648148,-19.94754646,25.93520446,2008.79,812.92
227.706655092593,-19.94947302,25.86836301,2007.47,813.06
227.707349537037,-19.95127843,25.80180769,2007.13,813.02
227.708043981481,-19.95303948,25.73522882,2007.02,812.95
227.708738425926,-19.9548566,25.66854864,2005.94,813.04
227.70943287037,-19.95664915,25.60203308,2007.06,812.9
227.710127314815,-19.95849514,25.53555737,2006.1,812.95
227.710821759259,-19.96034308,25.46912223,2006.4,812.88
227.711516203704,-19.96218783,25.40263262,2005.93,812.88
227.712210648148,-19.96399504,25.33622987,2003.63,813.01
227.712905092593,-19.96580219,25.26995011,2003.25,813.03
227.713599537037,-19.96755523,25.2035131,2003.59,812.98
227.714293981481,-19.96932263,25.13728961,2004.21,812.89
227.714988425926,-19.97110892,25.07109295,2003.73,812.9
227.71568287037,-19.97289837,25.00539664,2149.48,799.2
227.716377314815,-19.96605702,24.93983052,2805.81,740.12
227.717071759259,-19.95626697,24.86785537,3473.06,683.83
227.717766203704,-19.9453015,24.78496956,4128.56,631.83
227.718460648148,-19.93387839,24.699272,4780.06,583.31
227.719155092593,-19.92186868,24.61064738,5429.26,537.92
227.719849537037,-19.90965311,24.518402,6081.67,495.4
227.720543981481,-19.89650261,24.42056387,6739.84,455.34
227.721238425926,-19.88247117,24.3156547,7397.06,417.93
227.72193287037,-19.86802468,24.20645597,8052.22,383.23
227.722627314815,-19.85321414,24.094418,8707.66,350.83
227.723321759259,-19.83809223,23.98113822,9359.72,320.8
227.724016203704,-19.82284479,23.86605975,10008.04,292.97
227.724710648148,-19.80755321,23.74972892,10655.52,267.13
227.725405092593,-19.7921523,23.63323056,11297.27,243.28
227.726099537037,-19.7768154,23.51686423,11873.85,223.26
227.726793981481,-19.76153605,23.40041579,12409.95,205.77
227.727488425926,-19.74618985,23.28420227,12900.87,190.7
227.72818287037,-19.73106693,23.16904796,13355.85,177.5
227.728877314815,-19.71630865,23.0549733,13674.14,168.66
227.729571759259,-19.70115145,22.93918068,13867.63,163.38
227.730266203704,-19.68579644,22.82081231,14051.1,158.58
227.730960648148,-19.67024128,22.70057828,14229.35,154.02
227.731655092593,-19.65438195,22.57921579,14407.63,149.54
227.732349537037,-19.63866001,22.4571146,14503.85,147.2
227.733043981481,-19.62266971,22.33509274,14505.2,147.16
227.733738425926,-19.60689579,22.2128278,14505.85,147.14
227.73443287037,-19.59949405,22.09001908,14506.55,147.14
227.735127314815,-19.65766818,21.97804505,14501.92,147.24
227.735821759259,-19.7278721,21.87057609,14504.08,147.17
227.736516203704,-19.79831114,21.76297422,14503.02,147.17
227.737210648148,-19.86883514,21.65474391,14500.62,147.21
227.737905092593,-19.9393513,21.5461133,14502.23,147.19
227.738599537037,-20.00987796,21.43760036,14502.07,147.15
227.739293981481,-20.08043505,21.32858844,14500.77,147.19
227.739988425926,-20.15052563,21.22022591,14499.66,147.2
227.74068287037,-20.21999495,21.11304673,14499.42,147.22
227.741377314815,-20.28937782,21.00537497,14500.28,147.17
227.742071759259,-20.35928205,20.89650198,14499.09,147.18
227.742766203704,-20.42942136,20.78746356,14498.01,147.19
227.743460648148,-20.49904275,20.67916463,14497.89,147.15
227.744155092593,-20.56840169,20.57072306,14495.88,147.21
227.744849537037,-20.63787815,20.46216991,14495.78,147.17
227.745543981481,-20.71321377,20.35749367,14497.06,147.16
227.746238425926,-20.81692752,20.2735695,14494.2,147.18
227.74693287037,-20.92225905,20.19098784,14495.62,147.14
227.747627314815,-21.02705533,20.10858609,14493.63,147.16
227.748321759259,-21.13215326,20.02604083,14491.97,147.18
227.749016203704,-21.23720534,19.94307301,14493.57,147.15
227.749710648148,-21.34210417,19.86016355,14494.14,147.14
227.750405092593,-21.44720091,19.77708293,14493.05,147.12
227.751099537037,-21.55270096,19.693773,14493.95,147.11
227.751793981481,-21.65801943,19.6103324,14491.72,147.16
227.752488425926,-21.76207799,19.52748512,14492.42,147.17
227.75318287037,-21.86613156,19.44452039,14492.93,147.16
227.753877314815,-21.97080836,19.36120352,14489.68,147.21
227.754571759259,-22.07568121,19.27720697,14492.12,147.2
227.755266203704,-22.18093653,19.19313148,14490.88,147.15
227.755960648148,-22.28527965,19.1094316,14490.11,147.15
227.756655092593,-22.38963249,19.02548336,14297.95,151.96
227.757349537037,-22.49602688,18.9399047,13720.21,167.06
227.758043981481,-22.60382191,18.85307955,13124.11,183.73
227.758738425926,-22.71122497,18.76627282,12509.35,202.24
227.75943287037,-22.81852332,18.67948301,11878.64,222.62
227.760127314815,-22.92612136,18.59236219,11236.16,245.02
227.760821759259,-23.03047702,18.50772701,10587.08,269.35
227.761516203704,-23.13225528,18.42498748,9935.6,295.51
227.762210648148,-23.23057924,18.34502333,9282.91,323.61
227.762905092593,-23.32603417,18.26707554,8627.35,353.93
227.763599537037,-23.41969712,18.19048887,7972.53,386.43
227.764293981481,-23.51195692,18.11541094,7318.82,421.26
227.764988425926,-23.61247673,18.05956053,6661.81,458.65
227.76568287037,-23.71486194,18.00903455,6005.08,498.76
227.766377314815,-23.81286651,17.96084614,5360.05,540.9
227.767071759259,-23.86431644,17.88350047,4891.11,573.34
227.767766203704,-23.82422369,17.814648,4889.99,573.36
227.768460648148,-23.77547113,17.75512602,4886.2,573.6
227.769155092593,-23.72685205,17.69562843,4885.44,573.62
227.769849537037,-23.67835086,17.63600461,4884.99,573.62
227.770543981481,-23.62977243,17.5762721,4884.67,573.6
227.771238425926,-23.58119325,17.51649258,4884.08,573.6
227.77193287037,-23.53240373,17.4565649,4884.15,573.59
227.772627314815,-23.4838137,17.3967138,4883.61,573.59
227.773321759259,-23.43524181,17.33681554,4883.66,573.59
227.774016203704,-23.38671184,17.27688839,4883.65,573.6
227.774710648148,-23.33819731,17.21699769,4882.79,573.62
227.775405092593,-23.2896107,17.15696016,4883.72,573.56
227.776099537037,-23.24089654,17.09670803,4881.9,573.67
227.776793981481,-23.19234507,17.03644389,4882.97,573.61
227.777488425926,-23.14373224,16.97633796,4882.83,573.61
227.77818287037,-23.09508364,16.91608428,4883.25,573.59
227.778877314815,-23.0465531,16.85581081,4884.46,573.51
227.779571759259,-22.9979562,16.79541666,4885.09,573.48
227.780266203704,-22.94934544,16.73507386,4886.03,573.45
227.780960648148,-22.90096969,16.67492081,4885.38,573.46
227.781655092593,-22.85259307,16.614889,4885.14,573.42
227.782349537037,-22.80428476,16.55446258,4884.36,573.46
227.783043981481,-22.75589783,16.49379091,4879.65,573.79
227.783738425926,-22.74112754,16.4192958,4244.12,620.25
227.78443287037,-22.76480772,16.35111773,3592.71,671.1
227.785127314815,-22.84348135,16.34568937,2922.33,727.24
227.785821759259,-22.90469585,16.37389631,2329.32,780.13
227.786516203704,-22.94077502,16.42696077,1747.19,835.05
227.787210648148,-22.9467785,16.48390186,1220.27,887.77
227.787905092593,-22.94739729,16.53461226,830.5,929.16
227.788599537037,-22.94778231,16.57896414,654.15,948.45
227.789293981481,-22.9480755,16.61946159,657.95,948.1
227.789988425926,-22.94835012,16.65500833,505.61,964.98
227.79068287037,-22.94845574,16.68895837,305.31,987.41
227.791377314815,-22.94880502,16.72228195,106.55,1010.09
229.429849537037,-22.94717789,16.788311,722.8,938.02
229.430543981481,-22.99352646,16.810112,1315.86,876.04
229.431238425926,-23.00743103,16.75123215,1950.76,814.12
229.43193287037,-22.99249649,16.68703079,2608.21,753.62
229.432627314815,-22.98803329,16.61819458,3263.91,697.04
229.433321759259,-23.00880432,16.54163361,3909.94,644.67
229.434016203704,-23.0333519,16.45957947,4558.51,595.26
229.434710648148,-23.05875778,16.37392044,5206.9,549.11
229.435405092593,-23.08485031,16.28585815,5857.49,505.86
229.436099537037,-23.11128616,16.19693756,6507.71,465.45
229.436793981481,-23.13789368,16.10733032,7152.97,427.95
229.437488425926,-23.16484451,16.01634979,7692.85,398.57
229.43818287037,-23.19248199,15.92262268,8183.84,373.35
229.438877314815,-23.22080612,15.82683563,8672.59,349.62
229.439571759259,-23.24964523,15.72933197,9109.21,329.41
229.440266203704,-23.27934265,15.6287384,9501.45,311.98
229.440960648148,-23.30972672,15.52556992,9882.53,295.74
229.441655092593,-23.34114075,15.41913986,10209.28,282.26
229.442349537037,-23.37324142,15.30944824,10534.04,269.41
229.443043981481,-23.40637207,15.1971817,10857.74,256.98
229.443738425926,-23.43984604,15.08302689,11179.68,244.99
229.44443287037,-23.47297668,14.96767044,11496.18,233.63
229.445127314815,-23.46731186,14.85042572,11821.59,222.4
229.445821759259,-23.4475708,14.73369598,12054.99,214.55
229.446516203704,-23.42765808,14.61439133,12215.01,209.32
229.447210648148,-23.40705872,14.49268341,12375.72,204.15
229.447905092593,-23.38697433,14.37114716,12527.66,199.32
229.448599537037,-23.36671829,14.25132751,12611.37,196.68
229.449293981481,-23.34680557,14.13167953,12607.9,196.76
229.449988425926,-23.32689285,14.01203156,12608.24,196.76
229.45068287037,-23.30680847,13.89186859,12606.03,196.7175
229.451377314815,-23.28672409,13.77119064,12604.93,196.675
229.452071759259,-23.26715469,13.65291595,12606.3,196.6325
229.452766203704,-23.24329376,13.53515625,12611.44,196.59
229.453460648148,-23.16518784,13.44898224,12604.17,196.77
229.454155092593,-23.06716919,13.38375092,12602.34,196.75
229.454849537037,-22.96880722,13.31817627,12602.64,196.75
229.455543981481,-22.87027359,13.25242996,12601.61,196.79
229.456238425926,-22.77225494,13.18685532,12601.31,196.75
229.45693287037,-22.67475128,13.12162399,12601.88,196.7
229.457627314815,-22.5769043,13.05622101,12600.93,196.7
229.458321759259,-22.47940063,12.99081802,12599.14,196.77
229.459016203704,-22.38241196,12.92575836,12599.44,196.74
229.459710648148,-22.28542328,12.8606987,12597.8,196.77
229.460405092593,-22.18791962,12.79495239,12597.57,196.78
229.461099537037,-22.08990097,12.72920609,12601.92,196.71
229.461793981481,-21.99102402,12.66260147,12598.26,196.83
229.462488425926,-21.91703796,12.57059097,12598.03,196.8
229.46318287037,-21.90587997,12.45042801,12595.59,196.85
229.463877314815,-21.9688797,12.34039307,12593.88,196.91
229.464571759259,-22.07513809,12.26005554,12596.96,196.79
229.465266203704,-22.1831131,12.180233,12596.55,196.77
229.465960648148,-22.29125977,12.1002388,12596.77,196.75
229.466655092593,-22.39957809,12.01990128,12595.56,196.77
229.467349537037,-22.50789642,11.93956375,12593.27,196.79
229.468043981481,-22.61535645,11.85974121,12593.92,196.75
229.468738425926,-22.72298813,11.77940369,12590.98,196.81
229.46943287037,-22.83096313,11.69906616,12592.77,196.76
229.470127314815,-22.93893814,11.61872864,12591.75,196.82
229.470821759259,-23.04639816,11.53839111,12592.51,196.8
229.471516203704,-23.1533432,11.45874023,12593.96,196.75
229.472210648148,-23.26028824,11.37874603,12593.88,196.77
229.472905092593,-23.3675766,11.29858017,12593.31,196.8
229.473599537037,-23.47537994,11.21789932,12592.39,196.79
229.474293981481,-23.58386993,11.13636017,12591.36,196.79
229.474988425926,-23.6920166,11.05516434,12590.64,196.82
229.47568287037,-23.7991333,10.97465515,12592.13,196.75
229.476377314815,-23.90573502,10.89431763,12590.98,196.77
229.477071759259,-24.01285172,10.81380844,12588.66,196.82
229.477766203704,-24.11945343,10.73347092,12588.43,196.81
229.478460648148,-24.22588348,10.65313339,12589.42,196.81
229.479155092593,-24.3324852,10.57262421,12590.79,196.78
229.479849537037,-24.43943024,10.4917717,12589.99,196.79
229.480543981481,-24.54637527,10.41074753,12589.38,196.8
229.481238425926,-24.65297699,10.33006668,12589.04,196.79
229.48193287037,-24.75906372,10.24972916,12588.32,196.78
229.482627314815,-24.8658371,10.16853333,12588.93,196.8
229.483321759259,-24.97261047,10.08750916,12586.49,196.83
229.484016203704,-25.07766724,10.00768661,12586.53,196.75
229.484710648148,-25.18306732,9.92683411,12585.27,196.77
229.485405092593,-25.29018402,9.84357834,12582.33,196.97
229.486099537037,-25.32657623,9.72427368,12587.44,196.82
229.486793981481,-25.23181915,9.65801239,12659.6,194.5
229.487488425926,-25.14598846,9.73234177,12912.09,186.88
229.48818287037,-25.13637543,9.85748291,13133.34,180.42
229.488877314815,-25.09998322,9.97266769,13192.35,178.71
229.489571759259,-25.01483917,10.05386353,13199.1,178.56
229.490266203704,-24.92059708,10.12681961,13198.45,178.62
229.490960648148,-24.82275009,10.20132065,13197.04,178.69
229.491655092593,-24.72576141,10.27496338,13197.76,178.64
229.492349537037,-24.62860107,10.34843445,13197.8,178.67
229.493043981481,-24.53178406,10.42173386,13199.55,178.63
229.493738425926,-24.4342804,10.49554825,13199.59,178.65
229.49443287037,-24.33591843,10.56987762,13199.55,178.66
229.495127314815,-24.23721313,10.64455032,13198.72,178.72
229.495821759259,-24.13885117,10.7188797,13199.63,178.68
229.496516203704,-24.04066086,10.79286575,13199.06,178.69
229.497210648148,-23.94247055,10.86650848,13197.88,178.7
229.497905092593,-23.84513855,10.93997955,13201.92,178.61
229.498599537037,-23.74746323,11.01362228,13201.95,178.7
229.499293981481,-23.64995956,11.08675003,13201.61,178.71
229.499988425926,-23.55331421,11.15919113,13204.74,178.59
229.50068287037,-23.45546722,11.2326622,13205.38,178.67
229.501377314815,-23.35641861,11.30681992,13205.54,178.67
229.502071759259,-23.25754166,11.38080597,13203.86,178.68
229.502766203704,-23.15935135,11.45427704,13204.96,178.66
229.503460648148,-23.06116104,11.52757645,13204.7,178.69
229.504155092593,-22.96279907,11.60087585,13205.76,178.66
229.504849537037,-22.86426544,11.67451859,13203.86,178.72
229.505543981481,-22.7662468,11.74747467,13209.35,178.62
229.506238425926,-22.66788483,11.82043076,13207.86,178.7
229.50693287037,-22.5702095,11.89321518,13207.33,178.67
229.507627314815,-22.47322083,11.9651413,13208.66,178.67
229.508321759259,-22.37606049,12.03723907,13209.77,178.68
229.509016203704,-22.27907181,12.10916519,13211.18,178.63
229.509710648148,-22.18191147,12.18091965,13210.49,178.64
229.510405092593,-22.08457947,12.25284576,13208.62,178.67
229.511099537037,-21.98724747,12.32477188,13210.68,178.65
229.511793981481,-21.88957214,12.39704132,13210.3,178.67
229.512488425926,-21.79430008,12.472229,13219.86,178.36
229.51318287037,-21.78537369,12.59462357,13206.79,178.75
229.513877314815,-21.89901352,12.66414642,13208.05,178.69
229.514571759259,-22.03737259,12.6486969,13204.66,178.8
229.515266203704,-22.17212677,12.69144058,13209.61,178.69
229.515960648148,-22.30224609,12.74808884,13212.62,178.61
229.516655092593,-22.43219376,12.80611038,13210.3,178.66
229.517349537037,-22.56282806,12.86447525,13206.87,178.71
229.518043981481,-22.69363403,12.92284012,13208.09,178.68
229.518738425926,-22.82392502,12.98086166,13210.6,178.69
229.51943287037,-22.95387268,13.03853989,13212.47,178.66
229.520127314815,-23.08347702,13.09604645,13211.29,178.7
229.520821759259,-23.2129097,13.15338135,13212.24,178.69
229.521516203704,-23.34182739,13.21054459,13213.61,178.67
229.522210648148,-23.47040176,13.26719284,13214.18,178.67
229.522905092593,-23.59880447,13.32384109,13214.53,178.66
229.523599537037,-23.72720718,13.38031769,13216.47,178.64
229.524293981481,-23.85526657,13.43662262,13215.06,178.68
229.524988425926,-23.98366928,13.49292755,13215.52,178.64
229.52568287037,-24.11207199,13.54923248,13216.47,178.65
229.526377314815,-24.24013138,13.60536575,13214.72,178.72
229.527071759259,-24.3680191,13.65772247,13222.03,178.47
229.527766203704,-24.50294495,13.64999771,13222.41,178.69
229.528460648148,-24.61933136,13.58493805,13223.44,178.65
229.529155092593,-24.73348618,13.51541519,13222.34,178.64
229.529849537037,-24.84746933,13.44589233,13219.48,178.69
229.530543981481,-24.96007919,13.37551117,13219.29,178.66
229.531238425926,-25.07303238,13.30581665,13212.2,178.67
229.53193287037,-25.18615723,13.23612213,13214.26,178.7
229.532627314815,-25.29928207,13.16625595,13209.5,178.69
229.533321759259,-25.4120636,13.09690475,13211.14,178.62
229.534016203704,-25.52433014,13.02721024,13208.09,178.69
229.534710648148,-25.63642502,12.95768738,13209.46,178.67
229.535405092593,-25.74869156,12.88816452,13208.85,178.65
229.536099537037,-25.86130142,12.81829834,13206.68,178.7
229.536793981481,-25.97391129,12.74843216,13205.92,178.74
229.537488425926,-26.08617783,12.67856598,13206.37,178.69
229.53818287037,-26.19895935,12.60835648,13206.83,178.68
229.538877314815,-26.31277084,12.537117,13203.44,178.72
229.539571759259,-26.42658234,12.46587753,13204.77,178.63
229.540266203704,-26.5414238,12.39412308,13203.44,178.68
229.540960648148,-26.65660858,12.3220253,13203.67,178.71
229.541655092593,-26.7707634,12.2504425,13204.93,178.65
229.542349537037,-26.88491821,12.17885971,13201.76,178.73
229.543043981481,-26.99890137,12.10710526,13200.55,178.73
229.543738425926,-27.11288452,12.03552246,13199.94,178.68
229.54443287037,-27.22686768,11.96359634,13200.81,178.69
229.545127314815,-27.34136581,11.89149857,13200.89,178.61
229.545821759259,-27.45603561,11.81905746,13198.6,178.68
229.546516203704,-27.57053375,11.74678802,13198.14,178.7
229.547210648148,-27.68434525,11.67451859,13198.72,178.66
229.547905092593,-27.79901505,11.60190582,13199.25,178.62
229.548599537037,-27.91437149,11.52860641,13194.6,178.8
229.549293981481,-28.027668,11.45685196,13197,178.67
229.549988425926,-28.14147949,11.38389587,13198.94,178.73
229.55068287037,-28.19761276,11.2771225,13374.62,173.76
229.551377314815,-28.11607361,11.2046814,13561.92,168.5
229.552071759259,-28.02560806,11.27111435,13723.81,164.15
229.552766203704,-28.00741196,11.39780045,13777.91,162.69
229.553460648148,-27.94166565,11.50234222,13801.65,162.14
229.554155092593,-27.84158707,11.57409668,13799.17,162.16
229.554849537037,-27.7387619,11.64001465,13798.41,162.18
229.555543981481,-27.63696671,11.70455933,13798.75,162.2
229.556238425926,-27.53620148,11.76841736,13800.01,162.17
229.55693287037,-27.43560791,11.83193207,13796.58,162.23
229.557627314815,-27.33552933,11.89527512,13800.54,162.14
229.558321759259,-27.23527908,11.95827484,13799.25,162.17
229.559016203704,-27.13554382,12.02110291,13797.8,162.21
229.559710648148,-27.03683853,12.08341599,13799.67,162.13
229.560405092593,-26.93710327,12.14607239,13801.73,162.14
229.561099537037,-26.8365097,12.20941544,13801.27,162.23
229.561793981481,-26.73591614,12.27258682,13804.01,162.15
229.562488425926,-26.63497925,12.33575821,13803.21,162.2
229.56318287037,-26.53369904,12.39910126,13804.54,162.16
229.563877314815,-26.4320755,12.46278763,13804.51,162.17
229.564571759259,-26.3302803,12.52630234,13805.38,162.15
229.565266203704,-26.22814178,12.58998871,13806.22,162.19
229.565960648148,-26.12634659,12.65350342,13808.24,162.15
229.566655092593,-26.02437973,12.71701813,13808.58,162.18
229.567349537037,-25.92189789,12.7807045,13810.15,162.19
229.568043981481,-25.81958771,12.84439087,13810.3,162.18
229.568738425926,-25.71744919,12.90773392,13809.69,162.22
229.56943287037,-25.61531067,12.97107697,13813.31,162.17
229.570127314815,-25.51214218,13.034935,13814.72,162.17
229.570821759259,-25.40863037,13.09896469,13812.93,162.2
229.571516203704,-25.30563354,13.1624794,13812.66,162.19
229.572210648148,-25.20263672,13.22616577,13815.29,162.17
229.572905092593,-25.09860992,13.29036713,13814.76,162.19
229.573599537037,-24.99423981,13.35456848,13814.83,162.2
229.574293981481,-24.89004135,13.41859818,13817.46,162.13
229.574988425926,-24.78515625,13.48314285,13817.12,162.17
229.57568287037,-24.68078613,13.54991913,13823.14,162.04
229.576377314815,-24.6138382,13.65394592,13814.56,162.26
229.577071759259,-24.61795807,13.7802887,13816.85,162.17
229.577766203704,-24.69846725,13.88431549,13815.48,162.23
229.578460648148,-24.80747223,13.96551132,13816.24,162.23
229.579155092593,-24.91613388,14.04636383,13819.52,162.14
229.579849537037,-25.02496719,14.12721634,13819.33,162.18
229.580543981481,-25.13500214,14.20858383,13819.21,162.19
229.581238425926,-25.24520874,14.28995132,13818.49,162.2
229.58193287037,-25.35455704,14.37097549,13817.54,162.24
229.582627314815,-25.46390533,14.45148468,13817.46,162.23
229.583321759259,-25.57291031,14.5318222,13821.96,162.12
229.584016203704,-25.68260193,14.61250305,13820.2,162.17
229.584710648148,-25.79315186,14.69369888,13817.08,162.23
229.585405092593,-25.9031868,14.77437973,13817.61,162.17
229.586099537037,-26.01270676,14.85488892,13817.12,162.15
229.586793981481,-26.12257004,14.93522644,13816.36,162.19
229.587488425926,-26.23260498,15.01573563,13816.77,162.17
229.58818287037,-26.34332657,15.09658813,13818.79,162.14
229.588877314815,-26.45421982,15.17744064,13817.61,162.18
229.589571759259,-26.56545639,15.25812149,13816.55,162.19
229.590266203704,-26.67566299,15.34017563,13816.2,162.2
229.590960648148,-26.76527023,15.44282913,13818.18,162.15
229.591655092593,-26.848526,15.55063248,13817.31,162.17
229.592349537037,-26.93109512,15.65792084,13818.03,162.14
229.593043981481,-27.01366425,15.76486588,13820.13,162.1
229.593738425926,-27.09674835,15.87266922,13819.29,162.12
229.59443287037,-27.18034744,15.98064423,13818.3,162.14
229.595127314815,-27.26428986,16.08896255,13817.42,162.18
229.595821759259,-27.34806061,16.19710922,13817.19,162.17
229.596516203704,-27.43183136,16.30491257,13820.2,162.13
229.597210648148,-27.51525879,16.41220093,13821.73,162.08
229.597905092593,-27.59902954,16.51983261,13819.29,162.16
229.598599537037,-27.68262863,16.62694931,13820.39,162.18
229.599293981481,-27.76622772,16.73372269,13822.72,162.11
229.599988425926,-27.84999847,16.84101105,13824.28,162.13
229.60068287037,-27.93376923,16.94761276,13823.21,162.15
229.601377314815,-28.01685333,17.05369949,13825.61,162.13
229.602071759259,-28.10045242,17.16030121,13824.47,162.15
229.602766203704,-28.1845665,17.26707458,13824.39,162.18
229.603460648148,-28.26868057,17.3736763,13825.23,162.16
229.604155092593,-28.3543396,17.47770309,13733.11,164.5
229.604849537037,-28.4765625,17.5328064,13221.58,178.64
229.605543981481,-28.60908508,17.51272202,13222.64,178.63
229.606238425926,-28.70882034,17.42757797,13218.64,178.74
229.60693287037,-28.79447937,17.329216,13221.12,178.67
229.607627314815,-28.8801384,17.23068237,13220.62,178.64
229.608321759259,-28.96596909,17.1323204,13218.76,178.68
229.609016203704,-29.05094147,17.03430176,13219.6,178.64
229.609710648148,-29.13574219,16.93611145,13218.72,178.63
229.610405092593,-29.22054291,16.83774948,13217.31,178.66
229.611099537037,-29.30534363,16.73973083,13217.58,178.64
229.611793981481,-29.39031601,16.6411972,13218.3,178.63
229.612488425926,-29.47528839,16.54283524,13217.69,178.59
229.61318287037,-29.55991745,16.44447327,13215.21,178.66
229.613877314815,-29.64488983,16.34559631,13214.3,178.67
229.614571759259,-29.72951889,16.24689102,13214.49,178.63
229.615266203704,-29.81363297,16.14835739,13213.92,178.66
229.615960648148,-29.89774704,16.04999542,13213.69,178.66
229.616655092593,-29.9823761,15.95094681,13213.8,178.62
229.617349537037,-30.06734848,15.85155487,13213.16,178.66
229.618043981481,-30.15146255,15.75267792,13212.62,178.63
229.618738425926,-30.23574829,15.65328598,13210.22,178.635
229.61943287037,-30.31951904,15.55509567,13210.41,178.64
229.620127314815,-30.40225983,15.45793533,13210.22,178.62
229.620821759259,-30.48500061,15.36008835,13209.38,178.61
229.621516203704,-30.56842804,15.26189804,13205.96,178.65
229.622210648148,-30.65116882,15.16422272,13204.96,178.66
229.622905092593,-30.73356628,15.06637573,13203.33,178.64
229.623599537037,-30.81613541,14.96835709,13203.44,178.62
229.624293981481,-30.89870453,14.87016678,13200.35,178.69
229.624988425926,-30.98144531,14.77197647,13201.61,178.65
229.62568287037,-31.06367111,14.67395782,13199.78,178.67
229.626377314815,-31.13044739,14.57078934,13204.93,178.48
229.627071759259,-31.07122421,14.47946548,13348.41,174.4
229.627766203704,-30.96290588,14.51843262,13486.03,170.64
229.628460648148,-30.94900131,14.64494705,13615.57,167.2
229.629155092593,-30.94522476,14.77575302,13790.9,162.61
229.629849537037,-30.88222504,14.88681793,13806.72,162.14
229.630543981481,-30.80223083,14.98500824,13808.24,162.13
229.631238425926,-30.72086334,15.08165359,13807.06,162.15
229.63193287037,-30.63983917,15.17744064,13805.61,162.17
229.632627314815,-30.558815,15.27322769,13806.34,162.18
229.633321759259,-30.47710419,15.36952972,13809.84,162.15
229.634016203704,-30.39556503,15.4656601,13810.22,162.12
229.634710648148,-30.3143692,15.56127548,13811.82,162.11
229.635405092593,-30.23317337,15.65706253,13809.38,162.2
229.636099537037,-30.15197754,15.75216293,13813.38,162.1
229.636793981481,-30.07078171,15.847435,13813.61,162.11
229.637488425926,-29.98924255,15.94322205,13813.42,162.15
229.63818287037,-29.90736008,16.03918076,13815.36,162.11
229.638877314815,-29.82530594,16.1349678,13814.68,162.13
229.639571759259,-29.74290848,16.23126984,13816.05,162.11
229.640266203704,-29.66033936,16.32774353,13815.4,162.12
229.640960648148,-29.57759857,16.4238739,13815.36,162.12
229.641655092593,-29.49502945,16.52017593,13813.69,162.17
229.642349537037,-29.41246033,16.61613464,13815.71,162.12
229.643043981481,-29.3298912,16.71175003,13814.49,162.16
229.643738425926,-29.24732208,16.80736542,13814.91,162.17
229.64443287037,-29.16440964,16.90315247,13815.94,162.17
229.645127314815,-29.08115387,16.99928284,13818.18,162.15
229.645821759259,-28.99738312,17.09592819,13817.65,162.17
229.646516203704,-28.9134407,17.19223022,13818.41,162.18
229.647210648148,-28.82984161,17.2883606,13819.1,162.17
229.647905092593,-28.74607086,17.38483429,13820.13,162.16
229.648599537037,-28.66212845,17.48113632,13821,162.16
229.649293981481,-28.57715607,17.57829666,13821.42,162.24
229.649988425926,-28.49063873,17.67751694,13820.51,162.39
229.65068287037,-28.39382172,17.76643753,13916.6,159.85
229.651377314815,-28.27795029,17.73330688,14026.74,156.96
229.652071759259,-28.27898026,17.61451721,14072.24,155.78
229.652766203704,-28.40291977,17.56696701,14104.43,154.89
229.653460648148,-28.54316711,17.55357742,14207.34,152.3
229.654155092593,-28.65749359,17.47976303,14323.81,149.4
229.654849537037,-28.74864578,17.38140106,14413.12,147.27
229.655543981481,-28.83670807,17.28046417,14410.3,147.29
229.656238425926,-28.92477036,17.17918396,14410.18,147.29
229.65693287037,-29.01283264,17.07756042,14406.71,147.35
229.657627314815,-29.10106659,16.97610855,14406.22,147.3
